2019-12-23 18:22:24:773, no_human
2019-12-23 18:22:26:688, no_human
2019-12-23 18:22:26:722, no_human
2019-12-23 18:22:26:749, no_human
2019-12-23 18:22:26:776, no_human
2019-12-23 18:22:26:783, no_human
2019-12-23 18:22:26:838,0.9548621,0.8431844,3.345367,0.9289404,1.177013,3.335594,0.8997231,1.503582,3.312255,0.9183933,1.649568,3.297913,0.7274308,1.388935,3.295301,0.6635253,1.091786,3.272667,0.6636401,0.8509467,3.190413,0.6821247,0.7853191,3.189336,1.071605,1.372619,3.331012,1.118863,1.086514,3.337826,1.100056,0.8375314,3.256874,1.072215,0.7670234,3.249643,0.8656517,0.8497494,3.300678,0.7724739,0.3574923,3.111726,0.7890084,0.02338564,3.086054,0.7092234,0.03242123,2.917069,1.022104,0.8425199,3.313213,0.9900764,0.2934694,3.320076,0.8716423,0.5214009,3.258126,0.8136634,0.4616566,3.149152,0.9076534,1.422952,3.320575,0.6811196,0.6910296,3.193663,0.7197121,0.7829759,3.149842,1.06993,0.6784528,3.251413,1.019318,0.9734825,3.212458
2019-12-23 18:22:26:880,0.9180169,0.8575194,3.258858,0.9005134,1.188649,3.283507,0.8863989,1.509848,3.299756,0.9144441,1.650754,3.28595,0.7156295,1.386828,3.285881,0.6643277,1.098239,3.263336,0.658676,0.8448724,3.173217,0.6784183,0.7821144,3.155945,1.072331,1.370853,3.325293,1.114777,1.090546,3.327725,1.093574,0.8576401,3.231944,1.063367,0.7770522,3.217121,0.8286908,0.8640897,3.211022,0.7725389,0.3570607,3.111578,0.7994955,0.007805467,3.077086,0.7134042,0.01745284,2.912117,0.985529,0.8567018,3.229402,0.9715334,0.3381394,3.279421,0.786084,0.5357243,3.278071,0.7249301,0.4776685,3.181761,0.8906903,1.430406,3.299945,0.6742553,0.6952274,3.152925,0.7203255,0.7897837,3.123031,1.067294,0.6906991,3.22921,1.009445,0.971486,3.180812
2019-12-23 18:22:26:925,0.9161511,0.857913,3.255158,0.898472,1.189408,3.279618,0.8798586,1.512704,3.291002,0.9120724,1.651518,3.277733,0.7095033,1.386676,3.275197,0.6616021,1.101436,3.255992,0.6572757,0.8427727,3.16565,0.6763938,0.7800993,3.141497,1.070524,1.370087,3.317473,1.109828,1.094324,3.315847,1.073619,0.8469783,3.209818,1.057381,0.7866358,3.200294,0.8265532,0.8644979,3.207253,0.7725583,0.3569393,3.111456,0.7964427,0.003225923,3.0746,0.709994,0.01495802,2.909082,0.9839511,0.8570759,3.225809,0.9793594,0.2633812,3.283035,0.8382397,0.4957973,3.279263,0.7710013,0.4476727,3.181465,0.8850765,1.432862,3.291276,0.6820294,0.6900221,3.146061,0.7198208,0.764293,3.108067,1.057646,0.7003387,3.203471,1.00582,1.002682,3.16264
2019-12-23 18:22:26:966,0.9087871,0.8578223,3.237242,0.8886185,1.190627,3.261027,0.8651385,1.515796,3.270426,0.9030057,1.649475,3.258978,0.6955276,1.387061,3.255131,0.6502362,1.106173,3.2345,0.651496,0.843597,3.140928,0.6712795,0.7797472,3.112078,1.059111,1.370306,3.297435,1.100242,1.097914,3.29288,1.064552,0.8408256,3.184764,1.047351,0.7931174,3.16584,0.8179832,0.8641955,3.188316,0.774426,0.3625669,3.107475,0.7921821,0.005419016,3.073891,0.7060097,0.01711118,2.908188,0.9777983,0.8572461,3.20886,0.9769194,0.2657912,3.267833,0.830541,0.4925427,3.283357,0.7664015,0.4506512,3.186665,0.8716393,1.435511,3.270652,0.6815524,0.6938781,3.102824,0.7165895,0.7811838,3.087591,1.052842,0.7142453,3.168118,0.9973162,0.999993,3.139731
2019-12-23 18:22:27:003,0.9049558,0.8583214,3.225792,0.8832749,1.191062,3.250922,0.8585209,1.51611,3.261938,0.8980916,1.647755,3.249762,0.6915007,1.3866,3.244763,0.6438385,1.10473,3.219631,0.6488064,0.8445895,3.127416,0.6678331,0.7776448,3.097468,1.056348,1.371395,3.292274,1.093484,1.09988,3.280488,1.064224,0.8476292,3.172246,1.040643,0.7929541,3.150352,0.8132541,0.8643185,3.172966,0.7750487,0.3676106,3.10258,0.7913837,0.009057522,3.075296,0.7053832,0.01925135,2.909101,0.97481,0.8580046,3.200736,0.9504141,0.2799766,3.2206,0.83259,0.4888785,3.307965,0.7658924,0.4661047,3.219635,0.865307,1.435879,3.261728,0.6750129,0.6969584,3.080645,0.7105952,0.7618614,3.074667,1.029817,0.7079894,3.153751,0.9923293,1.001229,3.128941
2019-12-23 18:22:27:046,0.9025415,0.857972,3.217756,0.8794794,1.19082,3.242358,0.8532554,1.515948,3.253043,0.8963915,1.646996,3.242581,0.6883199,1.388647,3.234989,0.6389912,1.104857,3.208221,0.6443089,0.8458885,3.109126,0.6628967,0.7805561,3.08214,1.051701,1.371743,3.284947,1.0886,1.101359,3.273594,1.060637,0.8475757,3.155598,1.038057,0.7958712,3.137799,0.8108037,0.8643938,3.164247,0.7754979,0.3706232,3.099651,0.791111,0.01201773,3.076006,0.7050758,0.02100623,2.909922,0.972542,0.8573492,3.193763,0.9595505,0.3759981,3.189576,0.7922978,0.4746508,3.333502,0.7191409,0.4437131,3.275476,0.8604116,1.43571,3.252892,0.6692085,0.7045252,3.062603,0.7073074,0.8009909,3.076818,1.040879,0.7210274,3.138507,0.991153,0.9997997,3.118535
2019-12-23 18:22:27:085,0.8994567,0.8578049,3.209745,0.8760791,1.190824,3.233771,0.8496153,1.516093,3.244035,0.8939487,1.647115,3.237406,0.6826776,1.390468,3.226024,0.6337456,1.103693,3.196394,0.6399353,0.8480247,3.097483,0.6604438,0.7802063,3.070946,1.045029,1.372896,3.27659,1.083593,1.101874,3.266156,1.060905,0.8676939,3.14644,1.031052,0.7944417,3.127029,0.8076637,0.8644363,3.15607,0.7766593,0.3742803,3.096076,0.7906458,0.01342511,3.076021,0.7042724,0.02154267,2.90927,0.969548,0.8570069,3.186028,0.9604844,0.3700899,3.18593,0.6263477,0.08681083,2.772338,0.6843273,0.08987927,2.668437,0.8568231,1.435829,3.243974,0.6686392,0.6990756,3.060687,0.6990219,0.7475999,3.064778,1.012648,0.6898901,3.123566,0.9826268,0.9993313,3.111042
2019-12-23 18:22:27:126,0.8969389,0.8593943,3.203766,0.8733736,1.192101,3.227492,0.8467369,1.51702,3.237465,0.8892147,1.648159,3.228438,0.6789611,1.390855,3.2172,0.6290856,1.105677,3.18785,0.638191,0.8447207,3.087766,0.6559051,0.7795992,3.060986,1.038203,1.375378,3.268436,1.080263,1.104331,3.262042,1.058953,0.8619136,3.134372,1.031501,0.8080055,3.114874,0.8052979,0.8650257,3.150596,0.7775508,0.3772004,3.092618,0.782536,0.01343298,3.065664,0.6964967,0.02259123,2.898628,0.966847,0.8597087,3.179434,0.9603003,0.3667234,3.168105,0.6032526,0.05595982,2.742477,0.6770392,0.08266449,2.655835,0.8539861,1.43685,3.237477,0.6625277,0.7019829,3.046967,0.7006889,0.8050646,3.066242,1.013709,0.7141773,3.105903,0.9868824,1.013592,3.102653
2019-12-23 18:22:27:161,0.8933108,0.8609128,3.197223,0.8699856,1.193432,3.219808,0.8436222,1.518124,3.228521,0.8867733,1.649143,3.222907,0.6766215,1.39248,3.209392,0.6243282,1.10784,3.17836,0.635485,0.8430774,3.079686,0.6502653,0.7795497,3.050992,1.032576,1.378577,3.263023,1.07688,1.106339,3.254881,1.056735,0.8673401,3.129684,1.02841,0.8043905,3.104918,0.8014336,0.8649983,3.142281,0.7780919,0.3806918,3.087872,0.7891299,0.01631093,3.072085,0.7019954,0.02369642,2.905174,0.9633663,0.8625277,3.174277,0.9657114,0.3674159,3.152199,0.5823757,0.03111386,2.706922,0.6744522,0.07874525,2.648016,0.8507991,1.438018,3.228858,0.658487,0.7056181,3.035349,0.6966788,0.8027951,3.065449,1.016644,0.7200327,3.099499,0.9856236,1.009114,3.099445
2019-12-23 18:22:27:196,0.8908384,0.8621091,3.188736,0.8660301,1.194204,3.209471,0.8379743,1.518436,3.21625,0.8834243,1.649761,3.212747,0.6697509,1.39436,3.192033,0.6192663,1.111126,3.15801,0.6302822,0.8446013,3.058826,0.6391432,0.7797309,3.027878,1.028652,1.378661,3.255429,1.070504,1.107924,3.245821,1.055088,0.8702493,3.121909,1.024957,0.805053,3.095493,0.799157,0.865447,3.132872,0.7776231,0.3860823,3.081481,0.791012,0.02086365,3.073942,0.7034088,0.02581871,2.906995,0.9608386,0.8644057,3.16704,0.9747221,0.3763713,3.126373,0.5792881,0.02997279,2.703651,0.6738138,0.07568192,2.638995,0.8455912,1.438451,3.217076,0.6526148,0.7091419,3.021776,0.6879245,0.791075,3.045769,1.001832,0.7128696,3.067645,0.9784742,1.011675,3.079476
2019-12-23 18:22:27:230,0.8890014,0.8630542,3.184905,0.864709,1.195318,3.205194,0.8372582,1.519728,3.211576,0.8824855,1.652857,3.205109,0.6703093,1.395794,3.185757,0.616644,1.112253,3.151068,0.626447,0.8482947,3.048272,0.6336277,0.7804838,3.01986,1.027451,1.378539,3.251379,1.06819,1.106923,3.24172,1.059762,0.8867844,3.119804,1.026367,0.8052928,3.094144,0.7975259,0.8662645,3.128968,0.7773476,0.3867919,3.07986,0.7716154,0.01883483,3.066377,0.6880336,0.02616465,2.89695,0.9588359,0.8654941,3.163379,0.9757673,0.3727987,3.118383,0.575969,0.0278877,2.703092,0.6712926,0.07192993,2.63415,0.8447162,1.439698,3.212498,0.648252,0.7118342,3.014145,0.6818081,0.7841029,3.032693,1.004383,0.7147869,3.069141,0.9798206,1.018078,3.080083
2019-12-23 18:22:27:268,0.8875113,0.8635048,3.182927,0.863223,1.196025,3.202142,0.8358756,1.520748,3.207258,0.8825272,1.654115,3.20146,0.6697045,1.396431,3.181113,0.6151485,1.113608,3.146263,0.6238472,0.849241,3.04195,0.6289499,0.7814767,3.013585,1.027214,1.379586,3.248399,1.067498,1.107006,3.240527,1.060986,0.8882525,3.119509,1.026224,0.8060411,3.096234,0.7962181,0.8663397,3.12709,0.7765983,0.3865871,3.079132,0.77126,0.01693976,3.062702,0.6869444,0.0262084,2.893491,0.9571539,0.8663809,3.161301,0.976489,0.3751299,3.112218,0.5744016,0.02799392,2.703618,0.6702865,0.07053626,2.631934,0.8432973,1.440637,3.208513,0.6439914,0.7066764,3.010152,0.678524,0.787634,3.032667,1.005028,0.7128272,3.06703,0.9781781,1.015937,3.080794
2019-12-23 18:22:27:303,0.8870227,0.8634281,3.181136,0.8630949,1.196556,3.199774,0.8362175,1.522054,3.204214,0.8830981,1.654599,3.198743,0.6697461,1.396347,3.176984,0.6142751,1.114886,3.140968,0.6223165,0.8522005,3.036863,0.6259453,0.7824237,3.005664,1.025956,1.37861,3.242632,1.067253,1.107243,3.239225,1.050197,0.8595535,3.112397,1.023815,0.8043382,3.096231,0.79575,0.8663135,3.125543,0.7757829,0.3870449,3.0781,0.7710285,0.01636958,3.061925,0.6865168,0.02675283,2.892868,0.9566582,0.8662615,3.159294,0.9762459,0.3793095,3.107793,0.5833116,0.03999555,2.715293,0.6683438,0.07107615,2.630691,0.84351,1.441732,3.205643,0.6400359,0.7142131,3.001052,0.6724761,0.7852931,3.015778,0.9982942,0.7120861,3.068897,0.9702246,1.024926,3.080273
2019-12-23 18:22:27:339,0.8865603,0.8639283,3.179405,0.862905,1.197445,3.197577,0.8363371,1.523308,3.20166,0.8838859,1.65538,3.196625,0.6687606,1.396944,3.172838,0.6132799,1.115542,3.138464,0.6209728,0.8542217,3.032702,0.6208724,0.7851802,2.995306,1.025865,1.38022,3.2406,1.066426,1.107071,3.236001,1.050956,0.8662598,3.113873,1.026845,0.803591,3.096162,0.7952826,0.8669674,3.123329,0.7747328,0.3868984,3.076215,0.7766181,0.01608574,3.062777,0.6905079,0.02651632,2.894444,0.9562158,0.8666242,3.158005,0.9752097,0.380226,3.106052,0.5830083,0.04316306,2.718616,0.6680271,0.07018769,2.629335,0.8435517,1.442901,3.203166,0.6377982,0.7187353,2.99065,0.6136757,0.7251124,3.0015,1.009428,0.7205883,3.081269,0.9761257,1.005519,3.072818
2019-12-23 18:22:27:375,0.886315,0.8633841,3.178525,0.8631535,1.197434,3.196184,0.8373381,1.524057,3.199346,0.88482,1.655279,3.194257,0.6697764,1.397317,3.170628,0.6123971,1.117127,3.135166,0.6199874,0.8551234,3.029921,0.6194575,0.7867658,2.99589,1.027051,1.380068,3.238741,1.066164,1.106757,3.234242,1.045738,0.8523357,3.110967,1.026174,0.7969933,3.098411,0.7950974,0.866558,3.122555,0.7742479,0.3873018,3.075498,0.7747836,0.01598537,3.056497,0.6881195,0.02681398,2.88848,0.9559032,0.8659544,3.157032,0.9753329,0.3800289,3.105852,0.581699,0.04412973,2.719962,0.667738,0.06962061,2.628865,0.8443319,1.443426,3.201112,0.6368645,0.7246466,2.989292,0.5897812,0.7495038,3.0017,1.005591,0.7068955,3.076035,0.9757843,1.008411,3.079088
2019-12-23 18:22:27:409,0.8862756,0.863542,3.177746,0.8640611,1.198087,3.194517,0.8397917,1.525378,3.196636,0.888043,1.656008,3.192277,0.6712348,1.398384,3.1689,0.6131379,1.118163,3.132621,0.6194842,0.8561488,3.028222,0.6189049,0.7850424,2.991154,1.029486,1.380049,3.236426,1.066142,1.106953,3.232449,1.045324,0.847609,3.110833,1.02891,0.7990302,3.100897,0.7950799,0.8670065,3.121711,0.7737716,0.3878554,3.074483,0.7754229,0.0162158,3.056783,0.6885769,0.02689159,2.888804,0.9558332,0.865859,3.156257,0.9756002,0.3797268,3.105994,0.5816804,0.04539514,2.721184,0.6672675,0.06913638,2.628524,0.8463598,1.444579,3.19866,0.6410016,0.7158399,2.992842,0.5862715,0.7903351,2.981966,1.036185,0.7265556,3.087869,0.978098,0.9770424,3.073529
2019-12-23 18:22:27:450,0.8865135,0.8634822,3.17757,0.8655071,1.198372,3.193751,0.8428964,1.526213,3.195296,0.8926108,1.656772,3.190317,0.6753834,1.399829,3.167041,0.6144112,1.121244,3.131507,0.6194817,0.8575847,3.027357,0.6187394,0.7877175,2.993376,1.030835,1.379897,3.235153,1.066519,1.107355,3.230535,1.047037,0.8452144,3.111723,1.029537,0.7970855,3.104201,0.7953507,0.8671634,3.121513,0.7737695,0.3879233,3.074241,0.7755491,0.01603317,3.056542,0.6886187,0.02677941,2.888636,0.9561063,0.8655334,3.156029,0.9762403,0.3765518,3.109392,0.5817719,0.0462625,2.722064,0.667837,0.06864929,2.629185,0.8490429,1.445276,3.197451,0.6360079,0.7253116,2.98548,0.5833285,0.7890269,2.992572,1.042656,0.7217202,3.095533,0.9799681,0.9927433,3.078398
2019-12-23 18:22:27:487,0.8869454,0.8629915,3.177073,0.8667595,1.198205,3.193206,0.8449997,1.52639,3.194928,0.895472,1.656451,3.190004,0.6773096,1.400144,3.166187,0.6147625,1.121391,3.131209,0.6195503,0.8584229,3.026812,0.6181373,0.792081,2.991499,1.032837,1.379039,3.234851,1.066958,1.106749,3.229193,1.048732,0.8461518,3.112694,1.029352,0.795136,3.102764,0.7958111,0.8667438,3.121043,0.7738772,0.387841,3.074014,0.7758002,0.01570678,3.056286,0.6886898,0.02638161,2.888491,0.9564722,0.8649976,3.155527,0.9779433,0.3743933,3.114805,0.58322,0.04810441,2.723674,0.6696194,0.069368,2.631325,0.8509437,1.445367,3.197016,0.633979,0.7337735,2.982762,0.5856093,0.7832499,2.986427,1.019262,0.7108553,3.092227,0.9777441,0.9960611,3.077769
2019-12-23 18:22:27:522,0.8875235,0.8628736,3.177031,0.869513,1.197943,3.193116,0.8504525,1.525712,3.195082,0.9003232,1.656827,3.191833,0.6819565,1.403289,3.167018,0.6160724,1.12315,3.13186,0.6195912,0.8588594,3.027069,0.6174343,0.793069,2.996675,1.035492,1.379256,3.235028,1.067923,1.10678,3.22913,1.060314,0.8727711,3.128342,1.034517,0.7975689,3.106762,0.7964274,0.8668325,3.121005,0.7738549,0.3887973,3.074152,0.7898499,0.01875591,3.06917,0.7008226,0.02658772,2.9023,0.9570473,0.8646591,3.155483,0.9794726,0.3741915,3.121428,0.5857502,0.05078006,2.725633,0.6722251,0.07105517,2.634216,0.8557019,1.444826,3.197085,0.6320795,0.7328505,2.984221,0.5865876,0.7753242,3.001235,1.026249,0.7075301,3.096554,0.9844357,0.999887,3.082143
2019-12-23 18:22:27:565,0.891741,0.8616583,3.178465,0.8772918,1.197478,3.19629,0.8610337,1.526095,3.200733,0.9145851,1.65522,3.199718,0.6909838,1.406477,3.169963,0.6200631,1.124412,3.1343,0.6206495,0.859918,3.028796,0.6217012,0.7934353,3.008264,1.046794,1.373686,3.238051,1.074437,1.102351,3.229973,1.060913,0.8596779,3.12477,1.037652,0.7927765,3.110308,0.8007109,0.8666768,3.122386,0.7745309,0.3894769,3.074969,0.7865756,0.01925564,3.065573,0.6978307,0.02637923,2.898374,0.9612378,0.8623406,3.157095,0.9804581,0.3768432,3.136896,0.5909488,0.05581224,2.730578,0.6777284,0.075634,2.641551,0.8656418,1.444991,3.202067,0.6367379,0.7327017,2.990066,0.5934445,0.7688549,3.01175,1.043544,0.7138537,3.102377,0.9904181,0.974932,3.085864
2019-12-23 18:22:27:602,0.8962549,0.8608849,3.180176,0.8841137,1.197028,3.199791,0.8694542,1.52584,3.206183,0.9238989,1.654182,3.205049,0.7019048,1.407221,3.173037,0.6228521,1.126525,3.138035,0.624183,0.8604041,3.033768,0.6232361,0.7944221,3.013895,1.052673,1.37286,3.242328,1.078991,1.100503,3.231436,1.062747,0.857973,3.125535,1.038998,0.7905714,3.111432,0.8052137,0.866632,3.123779,0.7755586,0.3895352,3.075965,0.7835156,0.0192337,3.063383,0.6952542,0.02601647,2.89587,0.965632,0.8608508,3.159165,0.9811804,0.3770283,3.143025,0.5931119,0.05762815,2.731465,0.6804171,0.07722068,2.644368,0.8737198,1.444696,3.207031,0.6371098,0.7313704,3.0015,0.5920903,0.7682823,3.023818,1.045938,0.7169025,3.103255,0.9928911,0.9959068,3.086772
2019-12-23 18:22:27:638,0.8988183,0.8598933,3.182695,0.8889856,1.196846,3.202899,0.8769061,1.526616,3.209712,0.9341195,1.654666,3.210324,0.7103481,1.408324,3.17704,0.6281878,1.127613,3.141601,0.6263005,0.8600119,3.037717,0.6279646,0.7923968,3.024077,1.059638,1.371029,3.247746,1.083635,1.098804,3.234493,1.065486,0.8485987,3.124949,1.041246,0.7907859,3.115489,0.80802,0.8664836,3.126443,0.7763963,0.3892998,3.076382,0.7914513,0.02086055,3.070715,0.7022898,0.02547479,2.903768,0.9679447,0.8590347,3.161615,0.9803568,0.3779122,3.147824,0.6758367,0.1291935,2.819987,0.7510555,0.08721101,2.87724,0.8804992,1.445215,3.210478,0.6406878,0.7305964,3.007472,0.5997167,0.7670105,3.028883,1.044206,0.7091776,3.108507,0.9949923,0.9961394,3.094818
2019-12-23 18:22:27:674,0.9036083,0.8586065,3.18623,0.8940092,1.196453,3.206293,0.8815097,1.526827,3.21273,0.9409657,1.654236,3.216079,0.7144693,1.406675,3.179328,0.6345451,1.127178,3.14648,0.633424,0.8589803,3.046869,0.6330038,0.7927083,3.02786,1.066962,1.369247,3.252492,1.090615,1.097731,3.239362,1.067632,0.8439575,3.12732,1.044041,0.7879586,3.120934,0.8126731,0.8653386,3.129671,0.7800475,0.3869309,3.077725,0.7833464,0.01816571,3.061177,0.6951054,0.02369595,2.893889,0.9726176,0.8576865,3.165365,0.9793544,0.3791052,3.152224,0.7201474,0.167703,2.869807,0.7496221,0.09142232,2.880004,0.8852496,1.445297,3.213605,0.6483842,0.7321723,3.014299,0.6011442,0.7759386,3.026527,1.058111,0.7213646,3.103278,0.9969693,0.9875426,3.098706
2019-12-23 18:22:27:809,0.93171,0.8546291,3.210279,0.9293727,1.195414,3.235067,0.9234883,1.528519,3.246284,0.982183,1.656242,3.250316,0.7555167,1.406062,3.20359,0.6707669,1.12398,3.177082,0.662553,0.8573049,3.081202,0.6687495,0.7959411,3.072797,1.105388,1.363115,3.287652,1.119557,1.093014,3.266884,1.092913,0.8361303,3.151117,1.071213,0.7820252,3.149074,0.8413841,0.8631136,3.152581,0.7929689,0.3884649,3.088734,0.7990317,0.02016735,3.081332,0.7099265,0.02253532,2.914687,0.9995541,0.8520671,3.190629,0.9878643,0.3815048,3.179358,0.7547177,0.1853121,2.905499,0.7658312,0.09369171,2.894411,0.925638,1.446308,3.245961,0.674935,0.7268363,3.066837,0.6338596,0.7993698,3.062138,1.069846,0.7252874,3.1304,1.02188,0.9908572,3.127677
2019-12-23 18:22:27:854,0.9486074,0.851898,3.223743,0.9441272,1.193488,3.246645,0.9360868,1.527169,3.256064,1.001244,1.654081,3.263392,0.7697884,1.40823,3.214134,0.6761189,1.123977,3.182447,0.667514,0.856477,3.08586,0.678323,0.7937714,3.081646,1.11597,1.359907,3.296201,1.130206,1.085369,3.277572,1.104227,0.8388017,3.164009,1.080522,0.7764914,3.157933,0.8579094,0.8610932,3.164817,0.7948828,0.3852127,3.091031,0.7956211,0.01634026,3.075078,0.7063963,0.02066302,2.908528,1.016488,0.8486288,3.205392,0.9913648,0.3811163,3.185393,0.7654821,0.1921402,2.919565,0.7694988,0.09416652,2.899066,0.9387719,1.444829,3.256179,0.683538,0.7336915,3.067999,0.6470169,0.8049277,3.06216,1.090425,0.7091489,3.14087,1.030285,0.9817256,3.133039
2019-12-23 18:22:27:896,0.9554535,0.8516888,3.229688,0.9522836,1.192607,3.253411,0.9455079,1.525542,3.263614,1.011485,1.653605,3.274209,0.7786941,1.408211,3.222455,0.689667,1.123911,3.191714,0.6755221,0.8532059,3.092239,0.6859915,0.7914053,3.086382,1.125733,1.359951,3.306501,1.136433,1.084433,3.284205,1.108021,0.8291742,3.16927,1.087132,0.7735437,3.163634,0.8648459,0.8613511,3.1703,0.7971445,0.3852606,3.092265,0.797455,0.01571369,3.075355,0.7077059,0.02063668,2.909004,1.023145,0.8479442,3.21183,0.9948773,0.381713,3.18931,0.7708758,0.1957066,2.927277,0.7719344,0.09463418,2.903,0.9478869,1.443392,3.26354,0.6839004,0.7255626,3.079562,0.6509601,0.7721506,3.101201,1.090192,0.6976917,3.152538,1.039398,0.9827373,3.139
2019-12-23 18:22:27:941,0.9679253,0.8489399,3.240459,0.9674023,1.190603,3.267974,0.9644179,1.524737,3.282504,1.034308,1.650161,3.294327,0.7993913,1.408596,3.237577,0.7030063,1.119918,3.204359,0.6842144,0.8523006,3.098701,0.6931075,0.7976069,3.092069,1.141595,1.353962,3.322368,1.148795,1.083047,3.299607,1.123228,0.8180001,3.188376,1.101186,0.7702868,3.182666,0.8774617,0.8585148,3.179953,0.802862,0.3856089,3.092354,0.7993219,0.01489151,3.072449,0.7085204,0.02083504,2.906694,1.035271,0.8452842,3.223823,1.001176,0.3825489,3.197005,0.7688292,0.2016402,2.93084,0.7726135,0.1003363,2.908417,0.9657524,1.442238,3.281303,0.7041401,0.7296008,3.077599,0.6581187,0.8031139,3.079408,1.104307,0.6859726,3.176859,1.054722,0.9783757,3.152965
2019-12-23 18:22:27:989,0.9708099,0.8489777,3.24586,0.9731291,1.190178,3.274727,0.9727696,1.52357,3.290213,1.04107,1.647987,3.302179,0.8061459,1.408616,3.243965,0.7078949,1.120453,3.208628,0.6892021,0.8535204,3.103417,0.6977566,0.7963952,3.094031,1.146466,1.350836,3.325534,1.153788,1.078959,3.303945,1.128684,0.8146209,3.197808,1.108382,0.7611637,3.192529,0.8798817,0.8594173,3.184295,0.8052676,0.3845403,3.092845,0.7983795,0.01279259,3.071332,0.707582,0.02030027,2.90557,1.038679,0.8442794,3.23047,1.004192,0.3809379,3.200914,0.7643467,0.1986377,2.926737,0.7738017,0.1018087,2.910692,0.973498,1.441281,3.288817,0.7060667,0.7293237,3.081645,0.6624625,0.7734083,3.09,1.110799,0.6773883,3.187352,1.058612,0.9707961,3.159381
2019-12-23 18:22:28:036,0.9763743,0.8493894,3.259775,0.9843755,1.190494,3.288489,0.9895291,1.523763,3.303772,1.060835,1.648612,3.319714,0.8193221,1.409945,3.257141,0.7151921,1.125159,3.220309,0.6939905,0.8598985,3.110758,0.6976933,0.8052748,3.099746,1.157243,1.35003,3.335593,1.159072,1.078761,3.311381,1.137416,0.8010606,3.21734,1.116073,0.7521863,3.211968,0.8854227,0.8608077,3.197967,0.8081473,0.3846136,3.095139,0.7986291,0.01180863,3.070086,0.7075244,0.02049446,2.904531,1.044156,0.843792,3.244449,1.011211,0.3811452,3.210147,0.764212,0.1978533,2.926831,0.7790987,0.1062705,2.917814,0.9888923,1.441509,3.302433,0.6963644,0.7460814,3.087832,0.6694536,0.7670927,3.091,1.121753,0.6670597,3.210511,1.065183,0.9604843,3.174778
